filename,age,pitch,formant_frequency,intensity,duration,spectral_features
cv-valid-test/sample-000116.mp3,18,31.254822,2041.46128579579,0.06925105,3.744036281179138,-11.006147
cv-valid-test/sample-000117.mp3,39,7.7486434,1755.7476543559544,0.090057194,5.4,-1.6227233
cv-valid-test/sample-000118.mp3,23,13.015857,1343.050783434104,0.043314006,5.28,-14.393709
cv-valid-test/sample-000121.mp3,58,20.569191,2678.1331538048507,0.071298786,2.736009070294785,-8.883104
cv-valid-test/sample-000124.mp3,20,21.72679,2247.114642991547,0.07834288,5.496009070294784,-13.2233925
cv-valid-test/sample-000132.mp3,37,20.295315,2004.9387187422897,0.022064723,4.2,-15.341494
cv-valid-test/sample-000135.mp3,51,25.694246,2130.781244858741,0.074831426,4.104036281179138,-14.615878
cv-valid-test/sample-000136.mp3,20,11.211567,2059.8419555071614,0.036827218,5.136009070294785,-11.8693285
cv-valid-test/sample-000137.mp3,54,66.624466,2619.9878846819142,0.024304675,2.2560090702947844,-22.325788
cv-valid-test/sample-000138.mp3,31,61.563538,2514.699956777782,0.041130096,3.6240362811791385,-15.2199545
cv-valid-test/sample-000139.mp3,52,98.17643,2859.511284642373,0.05306582,3.9840362811791383,-15.676117
cv-valid-test/sample-000144.mp3,47,22.537487,4127.8520676535745,0.04402718,2.736009070294785,-12.111726
cv-valid-test/sample-000145.mp3,46,65.407196,3091.903748688614,0.05004198,2.3760090702947845,-11.154119
cv-valid-test/sample-000146.mp3,29,15.901833,1418.1320314638604,0.058794253,2.9280272108843537,-8.507105
cv-valid-test/sample-000148.mp3,19,18.923367,1955.1493268124216,0.13343629,3.528027210884354,-7.1738453
cv-valid-test/sample-000149.mp3,44,6.8909245,1196.1244508883833,0.10235673,5.1840362811791385,-9.231353
cv-valid-test/sample-000151.mp3,39,44.834137,3277.3475060837127,0.022428645,2.952018140589569,-26.33891
cv-valid-test/sample-000158.mp3,63,81.07991,2164.3029355693093,0.032552246,3.864036281179138,-20.88497
cv-valid-test/sample-000160.mp3,36,37.187256,2487.8407435609374,0.045226056,4.176009070294785,-9.157117
cv-valid-test/sample-000167.mp3,21,47.7237,2563.489458221495,0.018877074,3.0240362811791384,-24.599085
cv-valid-test/sample-000168.mp3,50,45.85186,2713.9087275360284,0.009678802,7.464036281179139,-20.364296
cv-valid-test/sample-000169.mp3,46,55.76414,2193.6946868774517,0.025904972,2.832018140589569,-21.990463
cv-valid-test/sample-000173.mp3,38,50.85493,2632.0078654387917,0.011581827,3.744036281179138,-21.760908
cv-valid-test/sample-000177.mp3,40,75.6475,2633.985594324016,0.070201166,3.264036281179138,-18.724682
cv-valid-test/sample-000181.mp3,41,34.417934,2726.1862295717006,0.06724961,4.416009070294785,-11.699916
cv-valid-test/sample-000182.mp3,38,48.93018,1933.2954901424148,0.06444342,4.296009070294785,-11.506113
cv-valid-test/sample-000184.mp3,35,21.272202,1816.3031877707676,0.02711827,9.528027210884353,-17.825504
cv-valid-test/sample-000185.mp3,50,40.072014,1561.290599916741,0.04846287,3.4080272108843537,-13.681613
cv-valid-test/sample-000188.mp3,41,24.678528,2891.242075673021,0.1330902,3.2160090702947848,-5.3864045
cv-valid-test/sample-000191.mp3,15,10.950199,1748.9167482264907,0.031146087,3.0240362811791384,-12.332731
cv-valid-test/sample-000199.mp3,28,52.817165,3147.6643899737082,0.008844417,5.664036281179138,-26.653831
cv-valid-test/sample-000211.mp3,66,41.44973,2220.122910424064,0.19792403,7.248027210884354,-11.561059
cv-valid-test/sample-000214.mp3,29,25.804363,2568.179547376026,0.14453804,4.92,-6.0869575
cv-valid-test/sample-000215.mp3,24,17.907648,1656.310821392098,0.13817717,3.5040362811791383,-11.7891865
cv-valid-test/sample-000217.mp3,34,15.272423,2901.0970711318114,0.07572289,5.784036281179138,-13.950837
cv-valid-test/sample-000221.mp3,37,51.310257,1936.61823492143,0.077355936,6.216009070294785,-17.855415
cv-valid-test/sample-000222.mp3,20,22.258804,2138.8708100733306,0.0021929774,4.296009070294785,-24.248518
cv-valid-test/sample-000223.mp3,53,10.412143,1886.2772584547538,0.03307917,3.3840362811791382,-22.38648
cv-valid-test/sample-000227.mp3,40,17.98474,2627.398134518701,0.05939042,4.248027210884354,-15.006357
cv-valid-test/sample-000230.mp3,36,54.493156,2609.3804218057776,0.10443768,2.88,-10.31923
cv-valid-test/sample-000232.mp3,21,31.746208,2931.76721642064,0.07838602,1.872018140589569,-7.8952713
cv-valid-test/sample-000237.mp3,58,27.448483,2090.118358467142,0.02601401,2.4960090702947846,-10.759217
cv-valid-test/sample-000239.mp3,35,46.85771,2131.1623144015866,0.0059686666,3.5760090702947847,-22.073597
cv-valid-test/sample-000241.mp3,37,34.05312,2716.1352113334974,0.045744143,3.6240362811791385,-9.278045
cv-valid-test/sample-000242.mp3,18,25.577713,3092.7468181198315,0.09861039,4.296009070294785,-16.32719
cv-valid-test/sample-000243.mp3,31,12.394483,2127.5421074982846,0.035766613,8.424036281179138,-13.725843
cv-valid-test/sample-000244.mp3,60,55.402046,2454.3174649440857,0.027790992,3.2160090702947848,-19.366014
cv-valid-test/sample-000245.mp3,66,12.010702,1302.7693762471345,0.11432285,5.784036281179138,-12.33846
cv-valid-test/sample-000246.mp3,34,31.745983,3332.6421573232806,0.0031831176,1.872018140589569,-33.96467
cv-valid-test/sample-000248.mp3,31,39.514915,1704.7648885805381,0.06767253,2.6160090702947847,-13.982083
cv-valid-test/sample-000249.mp3,76,48.877594,2919.9414347939073,0.014914897,6.576009070294784,-21.559355
cv-valid-test/sample-000257.mp3,38,58.992313,3384.406999178855,0.0739252,6.864036281179138,-13.304495
cv-valid-test/sample-000270.mp3,37,7.9393883,1730.5985423764525,0.028166445,4.824036281179138,-16.360077
cv-valid-test/sample-000271.mp3,39,22.576092,2803.735887282436,0.02981386,2.2320181405895694,-20.221739
cv-valid-test/sample-000273.mp3,61,48.94077,3152.700866138139,0.008453927,4.584036281179138,-26.112823
cv-valid-test/sample-000278.mp3,38,47.82707,3953.7483143773416,0.006426665,2.5440362811791384,-30.539042
cv-valid-test/sample-000279.mp3,56,24.09751,1581.7268384329498,0.030442066,2.1840362811791385,-16.603342
cv-valid-test/sample-000281.mp3,66,37.104385,2417.8158484819387,0.020997912,6.264036281179139,-24.8574
cv-valid-test/sample-000283.mp3,28,34.867043,3136.1808144685356,0.050800763,3.6240362811791385,-11.090327
cv-valid-test/sample-000285.mp3,48,13.098618,2494.1552977560655,0.05412128,3.6240362811791385,-15.38184
cv-valid-test/sample-000286.mp3,53,26.644258,1916.2475711021732,0.013839403,3.1920181405895693,-15.080473
cv-valid-test/sample-000288.mp3,55,25.507814,2912.6074238215124,0.01144635,2.568027210884354,-24.775398
cv-valid-test/sample-000289.mp3,41,9.426999,1289.5548056585203,0.18531418,3.96,-5.4958863
cv-valid-test/sample-000290.mp3,36,28.737274,1606.9864894411742,0.06868975,7.128027210884354,-14.333341
cv-valid-test/sample-000294.mp3,46,15.91812,1897.3252247327237,0.052644722,5.016009070294785,-13.554887
cv-valid-test/sample-000297.mp3,33,38.914974,1947.9646269093791,0.03289483,2.952018140589569,-18.34993
cv-valid-test/sample-000301.mp3,51,22.801846,2301.6839792143915,0.032643914,2.472018140589569,-8.17137
cv-valid-test/sample-000302.mp3,21,18.447979,1788.2920977150848,0.032267615,7.3920181405895695,-17.518032
cv-valid-test/sample-000305.mp3,21,38.469234,2517.2136024091574,0.10816999,5.1840362811791385,-14.857241
cv-valid-test/sample-000309.mp3,19,31.690483,2926.7755494995345,0.06214805,4.416009070294785,-19.197727
cv-valid-test/sample-000310.mp3,23,41.149307,2604.436435309643,0.08583126,4.704036281179138,-8.540259
cv-valid-test/sample-000314.mp3,35,18.11989,1306.5603638997088,0.032593377,6.984036281179138,-19.04997
cv-valid-test/sample-000318.mp3,36,85.9038,3636.0638395921073,0.011644736,3.048027210884354,-28.603569
cv-valid-test/sample-000321.mp3,71,13.438205,2215.6981718615343,0.0050536096,3.9840362811791383,-22.465246
cv-valid-test/sample-000328.mp3,45,17.1122,1182.502096898376,0.022639664,2.736009070294785,-20.344551
cv-valid-test/sample-000330.mp3,39,67.05274,2338.6489390146694,0.057468917,3.3360090702947844,-18.742842
cv-valid-test/sample-000334.mp3,25,15.734611,1971.5771922101924,0.0069199605,5.448027210884354,-20.691597
cv-valid-test/sample-000337.mp3,55,12.491532,1720.6071561768897,0.12810764,5.304036281179139,-15.371905
cv-valid-test/sample-000341.mp3,21,74.73767,2910.648894971605,0.03277965,3.048027210884354,-22.568624
cv-valid-test/sample-000342.mp3,41,54.886997,2617.245101834583,0.01578111,8.664036281179138,-20.75772
cv-valid-test/sample-000344.mp3,59,39.29963,2732.5471844714984,0.012035421,6.672018140589569,-27.063726
cv-valid-test/sample-000346.mp3,34,52.56713,2479.603906827727,0.050754663,1.5840362811791384,-15.776841
cv-valid-test/sample-000347.mp3,31,51.14104,2660.440960999389,0.05738434,6.336009070294785,-14.843199
cv-valid-test/sample-000348.mp3,19,31.432425,3671.8212680521633,0.052462004,2.832018140589569,-11.45092
cv-valid-test/sample-000349.mp3,21,20.324827,1428.216571612095,0.07630716,5.544036281179138,-10.743298
cv-valid-test/sample-000350.mp3,21,25.243382,3130.4518767867635,0.029422851,1.4160090702947845,-19.68729
cv-valid-test/sample-000352.mp3,40,25.132881,2161.2963116702176,0.030581342,4.872018140589569,-16.968994
cv-valid-test/sample-000353.mp3,33,24.836155,1623.7185513620416,0.028788276,2.1360090702947847,-20.942896
cv-valid-test/sample-000356.mp3,39,29.303543,2085.8494599601745,0.023923285,6.672018140589569,-20.643154
cv-valid-test/sample-000358.mp3,25,94.96183,3422.207135432012,0.010221031,1.872018140589569,-18.650373
cv-valid-test/sample-000361.mp3,58,6.283815,1440.4251103572471,0.06299588,3.1440362811791385,-10.425675
cv-valid-test/sample-000364.mp3,31,46.95383,2013.7954273829462,0.046471305,2.8560090702947845,-15.589704
cv-valid-test/sample-000365.mp3,74,75.19611,2437.593449617201,0.020570002,3.528027210884354,-24.781157
cv-valid-test/sample-000367.mp3,36,5.480933,3189.872517210875,0.0065746116,3.312018140589569,-22.990751
cv-valid-test/sample-000368.mp3,32,10.668884,1274.6443371742432,0.050303392,2.8080272108843536,-1.7250783
cv-valid-test/sample-000370.mp3,86,48.23161,2460.684117525509,0.046025235,6.672018140589569,-18.796995
cv-valid-test/sample-000372.mp3,18,10.504955,2591.928630106132,0.08734473,3.0720181405895692,-16.033754
cv-valid-test/sample-000376.mp3,55,61.127537,2288.4828564637514,0.026142735,3.552018140589569,-22.873608
cv-valid-test/sample-000378.mp3,49,38.1517,1870.135203511526,0.018160665,5.304036281179139,-15.873514
cv-valid-test/sample-000381.mp3,34,80.163864,3371.376172786471,0.06727125,3.864036281179138,-10.345512
cv-valid-test/sample-000384.mp3,33,25.132725,1422.9342595993046,0.10554283,5.016009070294785,-13.502335
cv-valid-test/sample-000385.mp3,19,15.743779,1807.183223342972,0.029110746,1.872018140589569,-14.582857
cv-valid-test/sample-000390.mp3,27,18.53545,3260.5650605109963,0.044352185,2.952018140589569,-15.420987
cv-valid-test/sample-000391.mp3,38,26.202927,2322.1422509871204,0.025519427,3.6,-22.197512
cv-valid-test/sample-000395.mp3,21,41.24632,2082.2325535950977,0.07039126,3.3360090702947844,-14.0184965
cv-valid-test/sample-000396.mp3,44,25.363306,1965.5088324871333,0.028193878,3.3840362811791382,-8.950278
cv-valid-test/sample-000397.mp3,34,29.010195,3831.793970496356,0.069218054,6.864036281179138,-16.48066
cv-valid-test/sample-000398.mp3,67,60.293015,2671.7014547296976,0.024083003,1.9680272108843537,-23.107294
cv-valid-test/sample-000403.mp3,26,17.2032,2518.4005538690417,0.08000227,5.784036281179138,-15.424356
cv-valid-test/sample-000404.mp3,57,33.21317,2126.6897534610503,0.014688541,5.976009070294785,-17.79547
cv-valid-test/sample-000406.mp3,49,11.293448,1267.743961228544,0.069398545,2.784036281179138,-16.472698
cv-valid-test/sample-000408.mp3,16,23.859337,2091.6639205714573,0.08551001,2.1360090702947847,-16.113533
cv-valid-test/sample-000411.mp3,37,16.005148,1540.8651858104085,0.03154734,5.616009070294784,-14.999122
cv-valid-test/sample-000414.mp3,27,21.537582,1739.7574682440784,0.11170501,2.3280272108843536,-14.7074375
cv-valid-test/sample-000417.mp3,28,21.173555,1906.3034159155793,0.02692319,3.9840362811791383,-17.589645
cv-valid-test/sample-000418.mp3,46,27.95904,2395.7576039513883,0.11543097,5.616009070294784,-17.547373
cv-valid-test/sample-000421.mp3,40,45.069572,2622.20156132737,0.037283454,6.384036281179139,-20.206223
cv-valid-test/sample-000425.mp3,24,4.2820725,1809.134286126987,0.007870469,2.784036281179138,-18.2781
cv-valid-test/sample-000426.mp3,38,22.949806,1187.5432746584554,0.042950284,2.6160090702947847,-14.967346
cv-valid-test/sample-000427.mp3,42,45.05251,2519.5621762172923,0.051482435,2.0160090702947846,-18.659746
cv-valid-test/sample-000429.mp3,16,20.64592,2256.1946075144338,0.03253882,3.8160090702947844,-9.009719
cv-valid-test/sample-000433.mp3,51,73.68879,1974.2760709753443,0.05787179,2.1360090702947847,-20.039818
cv-valid-test/sample-000438.mp3,30,29.303276,2464.2955873630667,0.030494664,2.1120181405895693,-22.18424
cv-valid-test/sample-000446.mp3,26,30.196093,1862.6288076688625,0.022684015,4.344036281179139,-14.94724
cv-valid-test/sample-000449.mp3,48,11.261585,2501.7793834061335,0.043001447,2.64,-10.832529
cv-valid-test/sample-000458.mp3,29,19.732586,2590.346454380421,0.065380275,4.2240362811791385,-14.808441
cv-valid-test/sample-000459.mp3,32,15.50456,1996.8162773193744,0.012571091,5.1840362811791385,-24.553068
cv-valid-test/sample-000464.mp3,51,23.965664,1543.8918901661575,0.04799042,5.664036281179138,-17.696215
cv-valid-test/sample-000465.mp3,33,57.052826,2098.494739438307,0.038197674,1.9920181405895692,-20.980297
cv-valid-test/sample-000466.mp3,28,33.735256,2045.3376768477115,0.104786366,3.744036281179138,-12.184811
cv-valid-test/sample-000467.mp3,25,46.498844,2350.643671548289,0.031473123,2.784036281179138,-19.56632
cv-valid-test/sample-000469.mp3,31,15.2918005,2823.543370712411,0.004293808,2.952018140589569,-29.093302
cv-valid-test/sample-000470.mp3,46,22.123632,2324.806321289247,0.021497099,2.3280272108843536,-22.482916
cv-valid-test/sample-000471.mp3,24,95.56981,3721.482131726758,0.051844254,2.8560090702947845,-20.77287
cv-valid-test/sample-000476.mp3,19,13.880053,1602.156545200171,0.07272921,4.2240362811791385,-10.70298
cv-valid-test/sample-000482.mp3,26,62.71939,2904.455767466113,0.04973016,6.888027210884354,-18.963135
cv-valid-test/sample-000483.mp3,20,32.05561,1395.529207250635,0.06732602,4.704036281179138,-17.470552
cv-valid-test/sample-000484.mp3,54,80.12645,3338.7502949540985,0.0045823273,4.584036281179138,-30.927334
cv-valid-test/sample-000487.mp3,33,10.312101,2103.1325961739117,0.03613439,4.872018140589569,-14.424442
cv-valid-test/sample-000489.mp3,26,15.450666,1894.0797759198815,0.078873165,3.3840362811791382,-14.313414
cv-valid-test/sample-000493.mp3,27,42.0716,2882.3903526389404,0.013013991,5.544036281179138,-22.868748
cv-valid-test/sample-000494.mp3,26,27.060297,2238.219857970007,0.042704914,2.1840362811791385,-11.754202
cv-valid-test/sample-000498.mp3,20,16.933735,2008.3653935190848,0.061290763,6.024036281179138,-11.966006
cv-valid-test/sample-000499.mp3,35,41.50504,2388.3118957907654,0.02147549,2.8560090702947845,-24.323195
cv-valid-test/sample-000500.mp3,45,44.421673,2833.6424734381912,0.030240038,3.264036281179138,-22.006804
cv-valid-test/sample-000502.mp3,51,34.56396,2361.5865282165746,0.0073733046,5.76,-21.238476
cv-valid-test/sample-000504.mp3,38,45.206047,2900.506410497402,0.07156757,4.536009070294784,-12.436198
cv-valid-test/sample-000510.mp3,46,30.879713,2690.036558796457,0.06374862,5.664036281179138,-19.59354
cv-valid-test/sample-000513.mp3,41,19.776598,2672.841097473494,0.09059136,3.4560090702947845,-17.700932
cv-valid-test/sample-000514.mp3,25,63.85846,2681.1114082963145,0.0036445293,2.4960090702947846,-26.494118
cv-valid-test/sample-000516.mp3,52,64.13632,2889.869695280013,0.06947447,4.416009070294785,-12.56411
cv-valid-test/sample-000518.mp3,49,19.17727,2706.8271120302784,0.07316498,4.512018140589569,-13.929617
cv-valid-test/sample-000522.mp3,31,65.2868,2839.7400627768025,0.024920817,2.3280272108843536,-23.416348
cv-valid-test/sample-000528.mp3,25,24.535486,3420.2419256757685,0.06545812,5.232018140589569,-11.557256
cv-valid-test/sample-000530.mp3,39,19.52148,1864.7030499175921,0.044693455,6.624036281179138,-13.165071
cv-valid-test/sample-000531.mp3,30,86.11117,2693.8538642930857,0.03739322,4.104036281179138,-15.741767
cv-valid-test/sample-000532.mp3,23,24.26501,1901.72182523483,0.03390598,4.104036281179138,-19.948698
cv-valid-test/sample-000534.mp3,13,4.4338217,1207.6226815114196,0.05388022,3.0,-9.034857
cv-valid-test/sample-000536.mp3,52,33.402683,2033.951671194029,0.03133603,2.5920181405895693,-22.3467
cv-valid-test/sample-000538.mp3,37,44.010246,2931.648006994563,0.04631833,3.9840362811791383,-15.267894
cv-valid-test/sample-000541.mp3,39,56.192413,3535.229593813783,0.012051482,2.0640362811791384,-17.822916
cv-valid-test/sample-000545.mp3,30,4.3056765,841.9458129848348,0.033435903,1.7040362811791383,-19.457253
cv-valid-test/sample-000548.mp3,54,53.603355,2814.9933890457432,0.006381119,6.624036281179138,-27.579567
cv-valid-test/sample-000549.mp3,24,12.679474,3057.795756321029,0.012243746,5.1840362811791385,-20.649252
cv-valid-test/sample-000550.mp3,22,37.950695,2317.8731392227787,0.0916356,4.512018140589569,-6.0526037
cv-valid-test/sample-000553.mp3,27,51.83335,3227.429912780903,0.004034744,2.76,-26.481005
cv-valid-test/sample-000559.mp3,40,11.407442,2407.362144091865,0.0048052864,6.072018140589569,-26.151062
cv-valid-test/sample-000561.mp3,59,33.586834,2014.038540232197,0.11233206,2.4960090702947846,-13.88232
cv-valid-test/sample-000566.mp3,16,21.025295,1827.139585546921,0.053375434,4.632018140589569,-16.804962
cv-valid-test/sample-000569.mp3,57,73.342834,3052.86172903994,0.07774673,3.2160090702947848,-12.891586
cv-valid-test/sample-000570.mp3,52,55.352703,2671.095875767925,0.010564119,2.4,-22.558647
cv-valid-test/sample-000573.mp3,35,7.9887905,1822.7809207786404,0.04760364,3.96,-5.9523354
cv-valid-test/sample-000579.mp3,31,45.032207,2344.7606771328105,0.06927037,2.1360090702947847,-20.129732
cv-valid-test/sample-000581.mp3,67,71.118965,1925.4377187871787,0.016841838,4.824036281179138,-23.568672
cv-valid-test/sample-000583.mp3,46,17.691475,1829.0714248621885,0.086038895,4.296009070294785,-16.51002
cv-valid-test/sample-000585.mp3,48,52.826286,2167.7433568109636,0.011081696,4.608027210884353,-21.485985
cv-valid-test/sample-000587.mp3,54,24.07554,3025.3122944636966,0.029378496,3.864036281179138,-23.593266
cv-valid-test/sample-000592.mp3,27,21.957787,2583.2203253385233,0.088561974,3.84,-12.354931
cv-valid-test/sample-000593.mp3,36,16.404074,1966.948533225775,0.065582275,5.064036281179138,-4.5842857
cv-valid-test/sample-000596.mp3,20,56.503468,2897.712159097622,0.014375073,3.528027210884354,-24.17802
cv-valid-test/sample-000597.mp3,45,22.774946,2499.2102545955777,0.030041734,4.416009070294785,-11.424475
cv-valid-test/sample-000602.mp3,23,38.712257,1966.751603510288,0.011084168,3.24,-21.62288
cv-valid-test/sample-000605.mp3,66,15.509026,3174.9691078019187,0.019430047,3.0240362811791384,-16.05168
cv-valid-test/sample-000607.mp3,46,32.95924,2756.693263622767,0.04527427,4.7280272108843535,-19.621994
cv-valid-test/sample-000609.mp3,49,8.751449,1776.8055817174325,0.036742166,7.056009070294785,-13.841437
cv-valid-test/sample-000611.mp3,61,14.0372925,2204.310332297649,0.06781363,3.3360090702947844,-11.875524
cv-valid-test/sample-000613.mp3,20,25.945131,1797.276757506018,0.15665881,4.368027210884354,-10.120205
cv-valid-test/sample-000614.mp3,29,46.83656,3671.2662492217687,0.015983729,3.12,-19.020004
cv-valid-test/sample-000616.mp3,40,16.225624,1471.683738808569,0.101157464,2.9040362811791383,-12.598841
cv-valid-test/sample-000617.mp3,72,25.451645,2128.6311172662645,0.045864724,5.424036281179139,-19.470303
cv-valid-test/sample-000618.mp3,33,14.315118,1635.84911711463,0.024900755,2.568027210884354,-21.401194
cv-valid-test/sample-000624.mp3,27,35.897423,2732.9099390782712,0.07551112,8.184036281179138,-13.525149
cv-valid-test/sample-000625.mp3,23,45.151573,2484.743693459776,0.03609006,2.2560090702947844,-11.088006
cv-valid-test/sample-000629.mp3,49,41.04566,2927.88682819177,0.027907427,6.672018140589569,-22.432714
cv-valid-test/sample-000630.mp3,21,17.692833,2644.116816069174,0.035792235,7.176009070294785,-8.75526
cv-valid-test/sample-000631.mp3,29,66.70985,2209.552395316842,0.0035462223,8.496009070294784,-28.026312
cv-valid-test/sample-000632.mp3,73,53.753944,2715.087689609668,0.006803243,4.584036281179138,-28.041422
cv-valid-test/sample-000633.mp3,51,12.489313,1200.9757061232795,0.07527834,4.656009070294784,-15.860832
cv-valid-test/sample-000634.mp3,21,38.49381,2537.1843207646193,0.0326993,3.5760090702947847,-9.752383
cv-valid-test/sample-000638.mp3,35,22.475718,2675.392823108893,0.07089218,2.784036281179138,-16.41441
cv-valid-test/sample-000641.mp3,27,19.72988,1900.0236540486349,0.014521315,4.104036281179138,-18.056671
cv-valid-test/sample-000642.mp3,35,27.141537,1423.0758985219388,0.17160007,5.1840362811791385,-10.090741
cv-valid-test/sample-000643.mp3,58,32.45002,1819.7079447215633,0.039641436,4.992018140589569,-10.693004
cv-valid-test/sample-000646.mp3,24,34.17806,1856.1603312905227,0.07454946,6.504036281179138,-15.266645
cv-valid-test/sample-000647.mp3,23,70.73409,2414.165923672265,0.050924398,5.016009070294785,-17.417517
cv-valid-test/sample-000648.mp3,37,18.745937,1198.335001146676,0.015770294,3.264036281179138,-27.61289
