filename,age,pitch,formant_frequency,intensity,duration,spectral_features
cv-valid-train/sample-000395.mp3,32,27.240986,2520.9041789860366,0.002542683,3.5760090702947847,-22.616137
cv-valid-train/sample-000400.mp3,29,32.419724,1983.61310614622,0.038342804,2.52,-9.565124
cv-valid-train/sample-000401.mp3,48,20.488062,2050.0807056935973,0.034542274,7.2,-10.692635
cv-valid-train/sample-000409.mp3,29,9.469515,1832.588286707449,0.014643061,4.2240362811791385,-25.887136
cv-valid-train/sample-000410.mp3,36,45.13612,2952.2166947366627,0.05824695,1.9440362811791383,-19.415876
cv-valid-train/sample-000412.mp3,34,34.10783,2764.1098162599387,0.039123446,4.2240362811791385,-20.734682
cv-valid-train/sample-000414.mp3,35,55.598698,2455.2864863251802,0.011994346,3.0960090702947847,-22.125074
cv-valid-train/sample-000416.mp3,44,30.201977,2420.489006283104,0.0053704833,5.664036281179138,-22.44824
cv-valid-train/sample-000418.mp3,29,34.42841,2347.86924633884,0.0306063,2.8080272108843536,-21.169035
cv-valid-train/sample-000419.mp3,22,37.82202,2398.308668118636,0.009298542,4.584036281179138,-23.67058
cv-valid-train/sample-000420.mp3,29,41.45733,2626.023233995624,0.06892617,2.4240362811791383,-18.588543
cv-valid-train/sample-000424.mp3,19,23.703405,1699.1758687052195,0.049604084,5.1840362811791385,-17.199768
cv-valid-train/sample-000425.mp3,21,15.238707,1379.3177284327314,0.11639221,7.44,-5.8136015
cv-valid-train/sample-000427.mp3,14,11.775196,4030.439518560789,0.111264795,2.736009070294785,-20.162457
cv-valid-train/sample-000429.mp3,27,13.193438,2918.9674696746574,0.1290021,5.376009070294785,-10.967133
cv-valid-train/sample-000432.mp3,17,20.381557,2296.724233749997,0.058577023,3.6,-17.508875
cv-valid-train/sample-000436.mp3,36,29.037397,2885.907024754392,0.016642746,4.3920181405895695,-15.193138
cv-valid-train/sample-000437.mp3,34,28.407217,1966.5503360770815,0.054035995,2.4240362811791383,-13.287767
cv-valid-train/sample-000443.mp3,68,55.42201,2668.5061361398684,0.0075071203,5.592018140589569,-27.264076
cv-valid-train/sample-000447.mp3,23,13.416702,1741.2823317274729,0.09079868,3.6240362811791385,-14.63628
cv-valid-train/sample-000449.mp3,31,71.86113,3085.606000145988,0.075014025,1.8,-14.900244
cv-valid-train/sample-000451.mp3,25,26.320555,2113.786917882847,0.0715615,3.5040362811791383,-7.864855
cv-valid-train/sample-000453.mp3,35,62.52705,3128.568264111981,0.05919671,4.104036281179138,-9.721354
cv-valid-train/sample-000454.mp3,35,49.138638,1899.5414570578982,0.011298683,2.1360090702947847,-21.116215
cv-valid-train/sample-000465.mp3,24,34.72755,1713.834268365063,0.10929077,5.1840362811791385,-14.03225
cv-valid-train/sample-000470.mp3,31,48.806187,1478.3048036727869,0.035198946,2.736009070294785,-21.41298
cv-valid-train/sample-000471.mp3,56,50.544487,3512.6397655073342,0.030203527,5.52,-22.409058
cv-valid-train/sample-000474.mp3,52,47.756847,1670.7005991730769,0.088385805,4.824036281179138,-15.3777685
cv-valid-train/sample-000475.mp3,50,23.917406,2393.4545047206225,0.09858866,3.264036281179138,-8.488432
cv-valid-train/sample-000477.mp3,22,35.346878,2142.648389488206,0.11263364,3.5040362811791383,-15.48693
cv-valid-train/sample-000479.mp3,36,16.791891,1457.8467299778727,0.027603064,2.9760090702947846,-14.471907
cv-valid-train/sample-000482.mp3,24,28.741941,1871.7416192237567,0.03984252,3.792018140589569,-18.35738
cv-valid-train/sample-000483.mp3,26,42.534058,2080.5743333206397,0.081098884,2.04,-9.771018
cv-valid-train/sample-000484.mp3,20,17.01437,2234.967578884888,0.040652785,2.952018140589569,-9.470256
cv-valid-train/sample-000485.mp3,24,49.851994,1992.4092184692322,0.084836595,2.472018140589569,-8.401508
cv-valid-train/sample-000492.mp3,28,16.40155,1925.5841327835947,0.053404476,6.096009070294785,-12.143886
cv-valid-train/sample-000493.mp3,66,33.9662,2369.023461990344,0.028871907,3.6240362811791385,-16.819613
cv-valid-train/sample-000498.mp3,42,73.06165,2576.299464114819,0.01922847,4.152018140589569,-20.634907
cv-valid-train/sample-000499.mp3,23,68.80914,3046.5507967386816,0.07201621,2.6160090702947847,-19.67412
cv-valid-train/sample-000502.mp3,45,46.152256,3578.6889780211623,0.060930207,3.0240362811791384,-11.746601
cv-valid-train/sample-000505.mp3,43,3.2433577,1505.8748281887838,0.048936445,2.8560090702947845,-14.418057
cv-valid-train/sample-000506.mp3,52,22.09641,3292.238613932775,0.08619483,2.3760090702947845,-10.674633
cv-valid-train/sample-000507.mp3,25,57.09309,2410.550931429318,0.057367187,2.9040362811791383,-14.813258
cv-valid-train/sample-000508.mp3,44,14.254345,2542.570356477602,0.14172493,2.352018140589569,-3.2045865
cv-valid-train/sample-000517.mp3,34,11.052663,1009.4910749403168,0.10821025,2.5440362811791384,-15.148949
cv-valid-train/sample-000519.mp3,20,41.50913,2910.13828003766,0.0058338926,2.088027210884354,-22.62017
cv-valid-train/sample-000520.mp3,37,36.208378,2351.3799300766677,0.040734977,2.76,-20.255909
cv-valid-train/sample-000524.mp3,58,22.2579,2327.3982883564386,0.03707549,7.44,-8.082728
cv-valid-train/sample-000525.mp3,30,70.67204,1979.6778076989176,0.08172656,4.584036281179138,-16.340826
cv-valid-train/sample-000533.mp3,34,39.179928,1958.951558964093,0.13173208,4.464036281179139,-13.293262
cv-valid-train/sample-000539.mp3,35,43.321777,2373.8986539994353,0.054876126,2.1360090702947847,-16.197998
cv-valid-train/sample-000544.mp3,31,36.84006,2401.779385240693,0.03199613,2.5440362811791384,-13.88111
cv-valid-train/sample-000545.mp3,40,30.059149,3317.1839301010996,0.006339185,2.736009070294785,-18.525406
cv-valid-train/sample-000547.mp3,25,25.508596,1273.0909294654118,0.13853197,4.2240362811791385,-13.296928
cv-valid-train/sample-000548.mp3,50,36.87256,1735.6191060422057,0.05489479,5.424036281179139,-18.234962
cv-valid-train/sample-000554.mp3,28,12.753262,1410.5251908961654,0.10033878,2.736009070294785,-6.1113563
cv-valid-train/sample-000555.mp3,65,43.811222,2263.9853960482483,0.052566443,5.496009070294784,-17.790192
cv-valid-train/sample-000556.mp3,33,32.04739,1940.8784686964339,0.10785189,3.048027210884354,-15.568068
cv-valid-train/sample-000563.mp3,55,60.09781,2652.5795437004126,0.029117612,2.9760090702947846,-21.670567
cv-valid-train/sample-000564.mp3,53,28.78314,2705.767379533204,0.01398016,2.4480272108843537,-22.354643
cv-valid-train/sample-000565.mp3,24,5.8371296,1561.2839207959391,0.052938916,5.04,-8.895822
cv-valid-train/sample-000567.mp3,53,20.583366,3023.32733432123,0.088047355,6.216009070294785,-9.910843
cv-valid-train/sample-000568.mp3,23,14.17529,2007.6985239636135,0.06041753,4.104036281179138,-11.7758045
cv-valid-train/sample-000571.mp3,32,79.42399,3096.797729011801,0.013558044,4.632018140589569,-26.09419
cv-valid-train/sample-000573.mp3,26,13.845671,2197.8888955926122,0.012156212,3.8160090702947844,-15.504687
cv-valid-train/sample-000576.mp3,41,56.371124,2544.99642424621,0.012504786,6.024036281179138,-18.141447
cv-valid-train/sample-000577.mp3,46,15.187352,1715.3896915347125,0.06680294,3.3840362811791382,-17.459013
cv-valid-train/sample-000578.mp3,72,19.333128,2148.2353008094287,0.015427129,3.2160090702947848,-17.25913
cv-valid-train/sample-000579.mp3,35,17.676908,1290.4687258731199,0.03341988,5.784036281179138,-15.559959
cv-valid-train/sample-000584.mp3,43,35.720814,1902.461165189647,0.019737868,2.9280272108843537,-16.042315
cv-valid-train/sample-000586.mp3,50,39.415573,2902.927703383138,0.053238712,5.712018140589569,-17.169424
cv-valid-train/sample-000591.mp3,15,39.122036,2424.369549603778,0.12626447,2.9280272108843537,-13.529789
cv-valid-train/sample-000595.mp3,45,9.443563,1437.8120188665523,0.020461611,2.52,-16.82314
cv-valid-train/sample-000597.mp3,35,57.66156,2783.3563884277023,0.08291988,2.4960090702947846,-19.992825
cv-valid-train/sample-000600.mp3,45,17.412445,1791.744819866718,0.04344876,4.104036281179138,-14.530124
cv-valid-train/sample-000610.mp3,33,74.86985,2467.629857083945,0.010429796,3.48,-18.03419
cv-valid-train/sample-000612.mp3,16,14.931067,1575.4989861368767,0.06106365,3.8160090702947844,-11.732784
cv-valid-train/sample-000619.mp3,46,25.233229,2969.1944219688066,0.057623245,5.544036281179138,-13.609093
cv-valid-train/sample-000620.mp3,45,19.272387,3283.024415755109,0.003006123,4.2,-24.08154
cv-valid-train/sample-000622.mp3,79,38.216064,2443.460762753587,0.042784397,3.24,-17.691793
cv-valid-train/sample-000625.mp3,25,46.167683,2709.4499300510356,0.0065294937,3.0,-21.086357
cv-valid-train/sample-000626.mp3,31,18.106882,2192.5833402976455,0.07031209,5.136009070294785,-18.516987
cv-valid-train/sample-000629.mp3,35,66.67172,2584.367129127738,0.030902661,2.5440362811791384,-24.265255
cv-valid-train/sample-000633.mp3,24,24.103647,2012.270883942841,0.018900607,4.128027210884354,-18.938509
cv-valid-train/sample-000635.mp3,48,68.24627,2643.975686413645,0.007979405,2.64,-20.111994
cv-valid-train/sample-000637.mp3,22,62.003,2779.7405391379984,0.06806259,5.616009070294784,-14.389711
cv-valid-train/sample-000639.mp3,29,54.83085,2852.0869556653192,0.047784634,3.3360090702947844,-17.849876
cv-valid-train/sample-000645.mp3,46,32.649895,2365.6532975360005,0.083631314,6.36,-10.707717
cv-valid-train/sample-000646.mp3,23,25.550533,2121.051301196132,0.031970732,5.136009070294785,-15.593968
cv-valid-train/sample-000647.mp3,22,49.75799,1960.7013146627992,0.0187262,3.864036281179138,-22.288067
cv-valid-train/sample-000651.mp3,31,29.411367,1709.721000655025,0.026837949,5.1840362811791385,-14.849508
cv-valid-train/sample-000653.mp3,14,43.26274,3070.546527064541,0.023436934,4.464036281179139,-20.776892
cv-valid-train/sample-000655.mp3,29,13.200983,1324.2085442905015,0.009934511,3.912018140589569,-30.713778
cv-valid-train/sample-000657.mp3,46,49.836563,2531.097368535041,0.012292038,5.04,-24.211395
cv-valid-train/sample-000663.mp3,54,100.60088,3456.5701761927803,0.0045329207,5.064036281179138,-31.903479
cv-valid-train/sample-000668.mp3,42,19.4645,1922.5890610008958,0.03527519,4.752018140589569,-15.834792
cv-valid-train/sample-000671.mp3,28,33.38672,1490.887889224586,0.12446644,5.808027210884354,-9.585597
cv-valid-train/sample-000673.mp3,21,13.829837,2067.376890263008,0.022651386,1.9680272108843537,-10.962967
cv-valid-train/sample-000677.mp3,54,19.621803,1840.5464432711135,0.038436875,3.2160090702947848,-8.757764
cv-valid-train/sample-000679.mp3,13,15.341471,1849.965251893779,0.05772157,2.0160090702947846,-9.247755
cv-valid-train/sample-000683.mp3,28,13.841507,2086.859982709712,0.047922987,2.7120181405895694,-8.802941
cv-valid-train/sample-000684.mp3,30,70.06851,2166.5921639223466,0.063042246,5.976009070294785,-16.626568
cv-valid-train/sample-000690.mp3,24,46.89653,2781.295250197543,0.08169947,3.5760090702947847,-9.01192
cv-valid-train/sample-000691.mp3,32,4.2482576,1746.0442569760464,0.012840308,5.28,-18.646132
cv-valid-train/sample-000694.mp3,34,51.02686,2393.375248988955,0.082823776,2.6640362811791385,-15.238377
cv-valid-train/sample-000695.mp3,37,11.660674,3011.205566047001,0.08773149,2.784036281179138,-9.218537
cv-valid-train/sample-000698.mp3,25,44.515068,2850.3397313582486,0.008191013,4.272018140589569,-18.178617
cv-valid-train/sample-000701.mp3,35,10.521504,2410.3399951133993,0.050401013,4.776009070294784,-13.470099
cv-valid-train/sample-000704.mp3,36,27.303383,1593.2965396184816,0.031021575,5.904036281179138,-16.972305
cv-valid-train/sample-000705.mp3,25,35.052086,1531.8362612462724,0.011919046,2.4240362811791383,-21.767227
cv-valid-train/sample-000707.mp3,20,20.116749,1939.1438340016334,0.094717,3.1440362811791385,-14.47554
cv-valid-train/sample-000708.mp3,27,56.116512,3412.211240133836,0.0155021725,5.736009070294784,-20.311935
cv-valid-train/sample-000710.mp3,52,64.05685,2850.4984634058765,0.009449184,2.304036281179138,-28.232374
cv-valid-train/sample-000716.mp3,68,47.564766,2924.003461663481,0.004446555,5.616009070294784,-27.267569
cv-valid-train/sample-000717.mp3,56,44.24789,1856.2296958391369,0.060451113,4.944036281179138,-16.94053
cv-valid-train/sample-000718.mp3,33,93.3819,2909.7657917667166,0.03295635,2.5440362811791384,-23.939665
cv-valid-train/sample-000720.mp3,38,30.299873,2095.6222214552326,0.07388564,2.2560090702947844,-18.63998
cv-valid-train/sample-000733.mp3,20,22.923553,2028.8820971616833,0.093562566,4.152018140589569,-12.101749
